Invoice;Quantity;Product;PurchasePrice (Unit);TotalAmount
FFCC142691;2846;MP02917;0.0356904196488268;101.57
FFCC142691;600;MP02813;0.018726;11.24
FFCC142691;5397;MP02903;0.0473475320693424;255.53
FFCC142695;1057;MP019110;2.339317407147731;2472.66
FFCC142695;272;MP019450;3.872195626377257;1053.24
FFCC142695;866;MP019423;1.888787404526358;1635.69
FFCC142695;383;MP019450;3.872195626377257;1483.05
FFCC142708;3412;MP02896;0.0383802524363154;130.95
FFCC142708;3658;MP02895;0.007956631275445;29.11
FFCC142709;22050;MP03122;0.141348641475189;3116.74
FFCC142709;21673;MP03122;0.141348641475189;3063.45
FFCC142710;14148;MP03122;0.141348641475189;1999.8
FFCC142711;1200;P6405;0.08424;101.09
FFCC142725;415;MP07019;0.1801904565660615;74.78
FFCC142726;20324;MP03152;0.1246528234360128;2533.44
FFCC142736;980;MP019110;2.339317407147731;2292.53
FFCC142736;484;MP019423;1.888787404526358;914.17
FFCC142746;48;MP019205;3.5398160054262204;169.91
FFCC142749;199844;P5051;0.1171085108891369;23403.43
FFCC142752;3695;MP02205;0.4795650291752929;1771.99
FFCC142752;2273;MP02005;0.3103248144432677;705.37
FFCC142752;3000;MP02463;0.1513199999999999;453.96
FFCC142752;1200;MP024216;0.2650896190870992;318.11
FFCC142752;3135;MP02492;0.3132403212069182;982.01
FFCC142753;840;MP019602;1.6544051545946648;1389.7
FFCC142764;1;MP02479;37.28785706539777;37.29
FFCC142768;1;MP02481;31.40060424126955;31.4
FFCC142806;487;MP029141;2.1929310695837065;1067.96
FFCC142806;318;MP029142;1.572753161426981;500.14
FFCC142807;1104;MP019307;2.2462752960586023;2479.89
FFCC142808;101846;MP02701;0.3559113120625502;36248.14
FFCC142808;19997;MP02702;0.315457266086004;6308.2
FFCC142809;398;P9160T;2.335160923463491;929.39
FFCC142809;155;P9227T;1.7097590880133704;265.01
FFCC142809;36;P9238T;1.122;40.39
FFCC142809;76;P9247T;2.673738858692099;203.2
FFCC142809;109;P9250;1.5181894717302504;165.48
FFCC142809;154;P9295T;2.807391400119957;432.34
FFCC142809;120;P9300T;1.02;122.4
FFCC142809;60;P9304;0.4559999999999999;27.36
FFCC142809;43;P9325;0.661836768823531;28.46
FFCC142809;136;P9344T;1.615548371570885;219.71
FFCC142809;102;P9358;1.0476827065717444;106.86
FFCC142809;111;P9467;1.1908195355289184;132.18
FFCC142809;72;P9495;0.66;47.52
FFCC142809;82;P9825;1.8435257613463925;151.17
FFCC142809;104;P9862T;1.524382624989257;158.54
FFCC142809;77;P9874;0.8226878228146687;63.35
FFCC142809;81;P9483;2.0242846770014338;163.97
FFCC142809;115;P9315;0.6772930698012114;77.89
FFCC142809;183;P9371;2.082277992015808;381.06
FFCC142809;30;P9377T;1.2899999999999998;38.7
FFCC142809;60;P9487T;1.164;69.84
FFCC142809;72;P9488;1.3735742023582094;98.9
FFCC142809;68;P98192T;1.4286171812204769;97.15
FFCC142809;42;P9828T;1.068;44.86
FFCC142809;45;P9840T;0.9900204481359344;44.55
FFCC142809;60;P9853;0.612;36.72
FFCC142809;168;P9893;1.4474671319711996;243.17
FFCC142809;140;P9054;0.7983949109695184;111.78
FFCC142809;46;P9108T;0.9590318155325444;44.12
FFCC142809;82;P9239T;2.887041217143473;236.74
FFCC142809;138;P9253;2.98582204915936;412.04
FFCC142809;88;P9289;0.880963472530123;77.52
FFCC142809;60;P9344T;1.615548371570885;96.93
FFCC142809;125;P9362;2.694999281248338;336.87
FFCC142809;60;P9374;0.546;32.76
FFCC142809;30;P9516;0.72;21.6
FFCC142809;90;P98101;1.1105501201778558;99.95
FFCC142809;163;P98102;1.6988968943591158;276.92
FFCC142809;194;P98184T;1.7806104803259473;345.44
FFCC142809;94;P9874;0.8226878228146687;77.33
FFCC142809;99;P9844;1.807154608259821;178.91
FFCC142809;60;P9301T;1.122;67.32
FFCC142809;30;P9829T;0.732;21.96
FFCC142809;180;P9347;0.522;93.96
FFCC142809;47;P9158T;1.684674696464575;79.18
FFCC142809;62;P9178;0.4326694801821486;26.83
FFCC142809;36;P9226T;1.056;38.02
FFCC142809;36;P9227T;1.7097590880133704;61.55
FFCC142809;48;P9250;1.5181894717302504;72.87
FFCC142809;151;P9277;1.3008845501042456;196.43
FFCC142809;60;P9289;0.880963472530123;52.86
FFCC142809;60;P9300T;1.02;61.2
FFCC142809;60;P9304;0.4559999999999999;27.36
FFCC142809;64;P9319T;1.5359797233575252;98.3
FFCC142809;140;P9343T;2.2666753758624307;317.33
FFCC142809;60;P9345;0.636;38.16
FFCC142809;193;P9352;2.0825939193904217;401.94
FFCC142810;69286;MP03122;0.1464571798824664;10147.43
FFCC142811;499;MP03516;0.0;0.0
FFCC142812;1138;MP019110;1.933590431058652;2200.43
FFCC142812;629;MP019423;1.11;698.19
FFCC142812;680;MP019432;1.830302927319216;1244.61
FFCC142812;654;MP019450;2.412534817813277;1577.8
FFCC142813;1518;MP03513;0.0;0.0
FFCC142814;28126;MP02700;0.1928896723356108;5425.21
FFCC142815;985;MP04205;0.4923184168155399;484.93
FFCC142824;2869;MP02879;0.108;309.85
FFCC142849;670;MP019307;2.2462752960586023;1505.0
FFCC142852;1200;P6224;0.12;144.0
FFCC142854;4105;MP03153;0.0869277585170704;356.84
FFCC142854;30222;MP03119;0.0263999999999999;797.86
FFCC142854;432937;MP03112;0.0306054433874047;13250.23
FFCC142854;29406;MP03115;0.01032;303.47
FFCC142854;9600;MP03140;0.0156;149.76
FFCC142854;9458;MP03176;0.0562183623475254;531.71
FFCC142854;5560;MP03177;0.0638053881668165;354.76
FFCC142856;65;MP04995;71.48318657473408;4646.41
FFCC142865;1021;MP04209;0.8556465940702329;873.62
FFCC142865;202;MP04209;0.8556465940702329;172.84
FFCC142869;977;MP04244;0.3914927087096587;382.49
FFCC142870;8100;P6046;0.0131109794000716;106.2
FFCC142873;3876;MP029008;0.0555706972379152;215.39
FFCC142873;2400;MP028117;0.1055999999999999;253.44
FFCC142873;3953;MP028185;0.0941455936413415;372.16
FFCC142873;8351;P4048;0.1644294176995506;1373.15
FFCC142873;3726;P4152;0.0901702464912778;335.97
FFCC142873;799;P4168;0.0853117005868255;68.16
FFCC142873;15602;P4169;0.1261036972848204;1967.47
FFCC142873;19056;P4176;0.1706268262445197;3251.46
FFCC142873;625;P4177;0.0902615987820786;56.41
FFCC142873;3193;P4189;0.1392229477969367;444.54
FFCC142873;8680;P4204;0.1441935229661662;1251.6
FFCC142873;12799;P4214;0.2185406917450491;2797.1
FFCC142873;3897;P4216;0.1001962925509712;390.46
FFCC142873;3325;P4220;0.2313021368022246;769.08
FFCC142873;178962;P4222;0.1636110631898347;29280.16
FFCC142873;9701;P4234;0.2351669059419172;2281.35
FFCC142873;2279;P4235;0.1097776351034678;250.18
FFCC142873;1800;P4237;0.0620159999999999;111.63
FFCC142873;1800;P4255;0.0724679999999999;130.44
FFCC142873;5902;P4263;0.1133424769469682;668.95
FFCC142873;2133;P4265;0.1189886768150091;253.8
FFCC142873;7025;P4267;0.1074144195206081;754.59
FFCC142873;5803;P4270;0.2514695449754009;1459.28
FFCC142873;958;P4277;0.1004456757637286;96.23
FFCC142873;15648;P4279;0.322305979755376;5043.44
FFCC142873;8400;P4371;0.1036199999999999;870.41
FFCC142873;1294;P4375;0.1034992551987917;133.93
FFCC142873;6849;P4409;0.2967972806377648;2032.76
FFCC142873;2400;P4438;0.09;216.0
FFCC142873;7344;P4439;0.5843283419166891;4291.31
FFCC142873;1301;P5006;0.2113847863879766;275.01
FFCC142873;4037;P5052;0.1480051019430517;597.5
FFCC142873;39000;P5069;0.04752;1853.28
FFCC142873;3426;P5079;0.1224959213705883;419.67
FFCC142873;5622;P5083;0.0595929659185391;335.03
FFCC142873;4224;P5097;0.1665059335786919;703.32
FFCC142873;1200;P5101;0.1166579999999999;139.99
FFCC142873;3146;P5104;0.2699797144330866;849.36
FFCC142873;4410;P5117;0.1995066799939849;879.82
FFCC142873;3600;P5131;0.0756;272.16
FFCC142873;2688;P5132;0.2313504865860698;621.87
FFCC142873;98140;P5154;0.0952534505118647;9348.17
FFCC142873;12000;P5162;0.07458;894.96
FFCC142873;4064;P5179;0.1693262763064068;688.14
FFCC142873;5012;P5180;0.1789915054052199;897.11
FFCC142873;990;P5192;0.2121024868978762;209.98
FFCC142873;176144;P5220;0.0642965130136008;11325.44
FFCC142873;33123;P5241;0.091088567392908;3017.13
FFCC142873;600;P5284;0.128292;76.98
FFCC142873;1200;P5289;0.31878;382.54
FFCC142873;7822;P7003;0.0426655379278116;333.73
FFCC142873;10262;P9903E;0.8038500494932641;8249.11
FFCC142873;372;MP02532;0.66;245.52
FFCC142873;969;MP02519;1.3321492381640432;1290.85
FFCC142873;256;MP02542;0.8172882240931796;209.23
FFCC142873;2052;MP02559;1.710065113281027;3509.05
FFCC142877;1200;MP02613;0.54;648.0
FFCC142877;2400;MP02618;0.54;1296.0
FFCC142881;618;MP025115;1.8539380470158533;1145.73
FFCC142881;2845;MP025251;1.3420130382211206;3818.03
FFCC142881;1800;MP025251;1.3420130382211206;2415.62
FFCC142881;1152;MP025251;1.3420130382211206;1546.0
FFCC142881;899;MP025351;1.1658764066130467;1048.12
FFCC142881;348;MP025379;0.6;208.8
FFCC142881;494;MP025380;1.0972604658947511;542.05
FFCC142881;566;MP025448;1.2267175941654955;694.32
FFCC142881;216;MP025492;0.75;162.0
FFCC142881;312;MP025462;0.6839999999999999;213.41
FFCC142881;3972;MP07085;0.1006720231688509;399.87
FFCC142881;2087;MP07128;0.162;338.09
FFCC142881;4964;MP02519;1.2078212473370655;5995.62
FFCC142881;12362;MP02519;1.2078212473370655;14931.09
FFCC142881;4406;MP025225;1.8706899410238715;8242.26
FFCC142881;1343;MP025226;1.7526110231793035;2353.76
FFCC142881;1344;MP025239;0.726;975.74
FFCC142881;665;MP02549;0.9650463668473236;641.76
FFCC142881;288;MP025411;0.708;203.9
FFCC142881;3219;MP025441;2.9068961617068894;9357.3
FFCC142881;846;MP02555;0.7197710114755342;608.93
FFCC142881;1989;MP02593;1.8277368877859528;3635.37
FFCC142922;7470;MP02989;0.0225325237401173;168.32
FFCC142922;6540;MP02974;0.0147;96.14
FFCC142922;3815;MP02928;0.0428605366140048;163.51
FFCC142923;11142;MP02437;0.1515286880845695;1688.33
FFCC142923;7388;MP02421;0.2692429372216924;1989.17
FFCC142923;5931;MP02952;0.0672973506897091;399.14
FFCC142924;3351;P6119;0.3101870148310367;1039.44
FFCC142925;667;MP019307;2.2462752960586023;1498.27
FFCC142926;320;MP02888;3.0903615032614487;988.92
FFCC142927;2023;MP02950;0.0427269039311744;86.44
FFCC142928;480;MP02904;0.0199571156620889;9.58
FFCC142928;776;MP02819;0.0538544871800311;41.79
FFCC142928;1800;MP02918;0.031236;56.22
FFCC142928;1800;MP02941;0.010986;19.77
FFCC142928;1909;MP02904;0.0199571156620889;38.1
FFCC142929;3049;MP02916;0.023038041286907;70.24
FFCC142930;72885;MP03122;0.1891772720106602;13788.19
FFCC142931;449;MP019604;1.2265375330311985;550.72
FFCC142931;1224;MP019602;1.4007275789784477;1714.49
FFCC142932;20021;MP02849;0.060061882762921;1202.5
FFCC142933;5298;MP02895;0.0115227650515347;61.05
FFCC142947;1;MP02492;54216.854370822;54216.85
FFCC142948;152454;P4169;0.1261036972848204;19225.01
FFCC142948;49706;P4169;0.1261036972848204;6268.11
FFCC142948;6370;P4204;0.1441935229661662;918.51
FFCC142948;9188;P4214;0.2185406917450491;2007.95
FFCC142948;40883;P4305;0.0774617996809712;3166.87
FFCC142948;8311;P4391;0.0955653845788314;794.24
FFCC142948;12924;P4756;0.1225173091263432;1583.41
FFCC142948;12000;P5051;0.0285605935559737;342.73
FFCC142948;57602;P5051;0.0285605935559737;1645.15
FFCC142948;156000;P5092;0.0198;3088.8
FFCC142948;393940;P5133;0.0664445593938227;26175.17
FFCC142948;41820;P5220;0.0642965130136008;2688.88
FFCC142948;55419;P5399;0.1023622599539238;5672.81
FFCC142948;14531;P5437;0.1403409554181964;2039.29
FFCC142948;11886;P5437;0.1403409554181964;1668.09
FFCC142948;274768;P7007;0.007043210870081;1935.25
FFCC142962;180000;MP03501;0.000696;125.28
FFCC142975;2988;MP02443;0.14724;439.95
FFCC142975;1365;MP024115;0.1653287786314294;225.67
FFCC142975;1802;MP02901;0.2005750286738002;361.44
FFCC142975;2293;MP024156;0.3200500453545028;733.87
FFCC142975;1476;MP024120;0.1806828711412236;266.69
FFCC142975;2209;MP024127;0.2743346517652608;606.01
FFCC142975;1047;MP024180;0.2293316980055657;240.11
FFCC142975;2451;MP024113;0.2656837462061547;651.19
FFCC142979;8568;P6046;0.0131109794000716;112.33
FFCC142983;1;MP03180;0.0;0.0
FFCC142983;2;MP03181;0.0;0.0
FFCC142983;1;MP03183;0.0;0.0
FFCC142983;2;MP03187;0.0;0.0
FFCC142983;1;MP03188;0.0;0.0
FFCC142983;2;MP03189;0.0;0.0
FFCC142983;1;MP03185;0.0;0.0
FFCC142993;288;MP019450;2.412534817813277;694.81
FFCC142993;488;MP019423;1.11;541.68
FFCC142995;300;MP07028;0.1182;35.46
FFCC142996;184838;P5051;0.1083151828729668;20020.76
FFCC142996;14257;P5159;0.1188082893604178;1693.85
FFCC142997;530;MP019110;1.933590431058652;1024.8
FFCC142998;480;MP019110;1.933590431058652;928.12
FFCC142998;4123;MP019228;1.631051420814974;6724.83
FFCC142998;310;MP019450;2.412534817813277;747.89
FFCC142999;840;MP019602;1.4007275789784477;1176.61
FFCC143004;1278;MP024178;0.1668;213.17
FFCC143004;2520;MP02984;0.0588;148.18
FFCC143017;27000;MP03329;0.0055499999999999;149.85
FFCC143019;1;MP03186;0.0;0.0
FFCC143026;3865;MP02985;0.0329801553492637;127.47
FFCC143027;4897;MP02959;0.0832406755603788;407.63
FFCC143038;60000;MP03501Z;0.0008219999999999;49.32
FFCC143039;33984;MP03152;0.2017114931233735;6854.96
FFCC143039;6811;MP03186;0.2224943306688983;1515.41
FFCC143043;1580;MP05000;0.5122396926842828;809.34
FFCC143045;1296;MP029179;0.0425999999999999;55.21
FFCC143045;7474;MP02923;0.0209996501315458;156.95
FFCC143047;16832;MP02700;0.1154313815982486;1942.94
FFCC143062;840;MP019602;1.5801833959208471;1327.35
FFCC143074;15949;MP02853;0.1515187335727378;2416.57
FFCC143083;8017;DEP02455;0.0897877966865056;719.83
FFCC143083;6000;DEP02459;0.105;630.0
FFCC143085;1813;MP019602;1.5801833959208471;2864.87
FFCC143087;17400;MP03304;0.0443099999999999;770.99
FFCC143087;35351;MP03306;0.0179753880579813;635.45
FFCC143092;451633;MP03501;0.0017463156749229;788.69
FFCC143093;12690;MP05000;0.5122396926842828;6500.32
FFCC143095;1200;P6148;0.12;144.0
FFCC143096;149424;P6046;0.0351585384864694;5253.53
FFCC143099;4476;MP02866;2.2380329129100245;10017.44
FFCC143102;181;MP019450;3.1468089478471044;569.57
FFCC143102;399;MP019450;3.1468089478471044;1255.58
FFCC143103;3066;MP03180;0.0976623514691861;299.43
FFCC143103;54303;MP03181;0.0393096099218524;2134.63
FFCC143103;1295;MP03183;0.0890913492322083;115.37
FFCC143103;3436;MP03187;0.171797333758192;590.3
FFCC143103;9052;MP03188;0.0977074311947648;884.45
FFCC143103;3338;MP03189;0.1632491835967453;544.93
FFCC143103;3612;MP03185;0.03156;113.99
FFCC143103;6041;MP03150;0.0780362258497233;471.42
FFCC143105;17260;P1047;0.060928799616817;1051.63
FFCC143105;6000;P2075;0.0294599999999999;176.76
FFCC143107;65;MP04999;4.920825977067716;319.85
FFCC143107;132;MP04997;5.598331008062204;738.98
FFCC143107;106;MP04998;6.171977842122925;654.23
FFCC143108;144;P9117;0.444;63.94
FFCC143108;120;P9122;0.444;53.28
FFCC143108;144;P9160T;0.8220000000000001;118.37
FFCC143108;76;P9226T;0.6803761448399631;51.71
FFCC143108;237;P9227T;1.9917994355696145;472.06
FFCC143108;96;P9232T;2.146619174512894;206.08
FFCC143108;196;P9251T;2.4271470564791966;475.72
FFCC143108;98;P9252;3.398243281300093;333.03
FFCC143108;120;P9277;0.4619999999999999;55.44
FFCC143108;164;P9289;1.2965834477183025;212.64
FFCC143108;75;P9301T;0.726;54.45
FFCC143108;60;P9330;0.426;25.56
FFCC143108;58;P9334T;1.0500738966762495;60.9
FFCC143108;108;P9335T;0.942;101.74
FFCC143108;245;P9342T;1.3757738399826502;337.06
FFCC143108;286;P9344T;1.5486206803499385;442.91
FFCC143108;90;P9369;0.432;38.88
FFCC143108;60;P9371;0.486;29.16
FFCC143108;60;P9378T;1.0926656506599453;65.56
FFCC143108;60;P9475T;0.756;45.36
FFCC143108;45;P9811;0.582;26.19
FFCC143108;63;P9183;0.4499999999999999;28.35
FFCC143108;90;P9247T;0.792;71.28
FFCC143108;214;P9326;0.9545114486465324;204.27
FFCC143108;97;P9476;0.9056417079533936;87.85
FFCC143108;45;P9492;0.696;31.32
FFCC143109;6000;MP07039;0.0609210585067235;365.53
FFCC143109;939;MP07028;0.2634527808065981;247.38
FFCC143109;834;MP07027;0.4525106973486079;377.39
FFCC143109;869;MP07019;0.3816281317388996;331.63
FFCC143113;253;MP025453;1.068114967219615;270.23
FFCC143113;3633;MP025441;1.5658756194958472;5688.83
FFCC143113;818;MP025355;2.3369158656557585;1911.6
FFCC143113;399;MP025337;1.5678824051252596;625.59
FFCC143113;264;MP025446;0.672;177.41
FFCC143113;360;MP025359;0.54;194.4
FFCC143113;264;MP025376;0.8999999999999999;237.6
FFCC143113;6327;MP02593;2.209118960007458;13977.1
FFCC143113;288;MP025480;0.6;172.8
FFCC143113;2160;MP07149;0.15;324.0
FFCC143113;303;MP025487;0.6675858865171306;202.28
FFCC143113;276;MP025354;0.702;193.75
FFCC143113;343;MP025270;0.42820848191512;146.88
FFCC143113;285;MP025137;0.7543103158386892;214.98
FFCC143113;9720;MP02519;0.6414;6234.41
FFCC143113;481;MP025451;1.7695773125178196;851.17
FFCC143113;759;MP025440;1.0222389380064436;775.88
FFCC143113;457;MP025384;0.7768353271972667;355.01
FFCC143113;6240;MP07017;0.072;449.28
FFCC143113;1704;MP02578;0.7128;1214.61
FFCC143113;360;MP07145;0.132;47.52
FFCC143113;2003;MP07084;0.126;252.38
FFCC143113;4428;MP02519;0.6414;2840.12
FFCC143113;566;MP07168;0.2271620850223771;128.57
FFCC143113;1654;MP02545;1.837821965657812;3039.76
FFCC143113;5875;MP07167;0.244848795098966;1438.49
FFCC143116;7227;P5159;0.0602272644796324;435.26
FFCC143117;150;P9283;1.0511693223164058;157.68
FFCC143117;253;P9176;1.8210156110178004;460.72
FFCC143117;100;P9189;1.110539585940887;111.05
FFCC143117;30;P9233T;1.122;33.66
FFCC143117;73;P9241T;1.7651492620176876;128.86
FFCC143117;153;P9261;2.2202075046435903;339.69
FFCC143117;158;P9304;1.2006806702769277;189.71
FFCC143117;286;P9319T;3.452119434077905;987.31
FFCC143117;143;P9341T;2.995753709827576;428.39
FFCC143117;147;P9352;1.5905919819123877;233.82
FFCC143117;61;P9391T;1.1564945890714111;70.55
FFCC143117;120;P9416;0.636;76.32
FFCC143117;60;P9478;0.612;36.72
FFCC143117;75;P9481T;1.231700429251266;92.38
FFCC143117;75;P9499T;1.1968394390514072;89.76
FFCC143117;139;P9896;1.0021092627088812;139.29
FFCC143117;128;SE9041;11.0553726554091;1415.09
FFCC143117;60;SE9902E;1.2179999999999995;73.08
FFCC143117;388;P9250;2.504681389322336;971.82
FFCC143117;96;P9254T;1.1891153958087863;114.16
FFCC143117;120;P9270;0.612;73.44
FFCC143117;195;P9280;1.4977823465699345;292.07
FFCC143117;105;P9293T;0.968834757961174;101.73
FFCC143117;144;P9300T;1.2205508253862225;175.76
FFCC143117;95;P9320T;2.291121699534999;217.66
FFCC143117;173;P9331;1.2317334092796015;213.09
FFCC143117;132;P9345;0.699288980856421;92.31
FFCC143117;60;P9346;0.486;29.16
FFCC143117;127;P9520;0.9529429598443272;121.02
FFCC143117;95;P9814T;1.748334910518745;166.09
FFCC143117;101;P9874;0.9665135418684916;97.62
FFCC143117;40;P9238T;1.2381148722029365;49.52
FFCC143117;85;P9239T;2.983746694065226;253.62
FFCC143117;103;P9254T;1.1891153958087863;122.48
FFCC143117;184;P9268;0.907185898809672;166.92
FFCC143117;80;P9497;1.608463610535922;128.68
FFCC143117;62;P98193;0.7829515025503938;48.54
FFCC143117;143;P98195T;0.999869627581596;142.98
FFCC143117;274;P9452T;2.5986599345149703;712.03
FFCC143117;48;P9267;0.516;24.77
FFCC143117;150;P9368;0.8020785215068282;120.31
FFCC143117;39;P9377T;1.674834110866569;65.32
FFCC143117;72;P9482T;2.719653600091575;195.82
FFCC143117;181;P9487T;3.504669043848398;634.35
FFCC143117;30;P9491;0.72;21.6
FFCC143117;65;P9801;0.553710336890581;35.99
FFCC143117;60;P98105;0.672;40.32
FFCC143117;187;P9837;1.9453710001907432;363.78
FFCC143117;76;P9844;0.6909376175115128;52.51
FFCC143117;95;P9466;1.7680211789321998;167.96
FFCC143163;30000;P5399;0.03768;1130.4
FFCC143163;5760;P6386;0.0912727630669501;525.73
FFCC143163;6567;P6386;0.0912727630669501;599.39
FFCC143164;14799;P4305;0.0380554862934624;563.18
FFCC143164;65529;P5051;0.0458703856308521;3005.84
FFCC143164;864665;P5133;0.0972267436364112;84068.56
FFCC143164;30000;P5220;0.0297;891.0
FFCC143164;15600;P5350;0.04446;693.58
FFCC143164;15600;P5350;0.04446;693.58
FFCC143164;30000;P5399;0.03768;1130.4
FFCC143164;116626;P5440;0.0539611322012189;6293.27
FFCC143164;36009;P5440;0.0539611322012189;1943.09
FFCC143164;54433;P5440;0.0539611322012189;2937.27
FFCC143164;11798;P6386;0.0912727630669501;1076.84
FFCC143165;1005;MP02533;1.177783631143416;1183.67
FFCC143165;1373;MP02551;1.7336827193698583;2380.35
FFCC143165;9824;MP07039;0.0609210585067235;598.49
FFCC143165;215;MP025134;0.702949658728961;151.13
FFCC143165;2547;MP07099;0.214830558222877;547.17
FFCC143169;1001;MP03516;0.0;0.0
FFCC143177;4515;MP02821;0.060146233725465;271.56
FFCC143177;1140;MP02812;0.1539085075597662;175.46
FFCC143177;3270;MP02935;0.0324;105.95
FFCC143177;18089;MP02406;0.1940330486638275;3509.86
FFCC143181;5811;MP02903;0.0509793849771851;296.24
FFCC143183;2465;MP02895;0.0053613187681354;13.22
FFCC143183;3900;MP02896;0.0438714694845242;171.1
FFCC143194;797;MP07028;0.2634527808065981;209.97
FFCC143194;300;MP07041;0.1818;54.54
FFCC143200;2130;MP019307;6.026003394517048;12835.39
FFCC143201;1200;MP024214;0.1630799999999999;195.7
FFCC143202;15480;MP03329;0.0130174852784685;201.51
FFCC143203;2459;MP02980;0.0633194071348129;155.7
FFCC143204;300;MP02508;0.204;61.2
FFCC143220;2100;MP019602;1.5801833959208471;3318.39
FFCC143251;540;MP025296;0.7637999999999999;412.45
FFCC143251;2669;MP07019;0.3816281317388996;1018.57
FFCC143251;5154;MP07098;0.449633262709612;2317.41
FFCC143251;2287;MP07027;0.4525106973486079;1034.89
FFCC143251;501;MP07133;0.108;54.11
FFCC143251;3541;MP07100;0.4426258137341601;1567.34
FFCC143251;8948;MP07062;0.5602299667464499;5012.94
FFCC143256;978;MP019450;3.1468089478471044;3077.58
FFCC143256;513;MP019423;1.1577136361534226;593.91
FFCC143256;773;MP019432;2.058459417208302;1591.19
FFCC143257;1200;MP05000;0.5122396926842828;614.69
FFCC143288;1;MP02508;61020.0;61020.0
FFCC150064;2160;MP03513;0.0;0.0
FFCC150066;61;MP04997;10.350083916940187;631.36
FFCC150066;104;MP04999;7.877747502044796;819.29
FFCC150067;185;P9301T;1.790836507771007;331.3
FFCC150067;151;P9467;1.39311263580602;210.36
FFCC150067;390;P9476;1.8125667593792327;706.9
FFCC150067;96;P9828T;0.528;50.69
FFCC150067;66;P9864T;0.998279976974372;65.89
FFCC150067;71;SE9005;5.554700332841426;394.38
FFCC150067;71;SE9020;2.25972617367046;160.44
FFCC150068;14411;MP03159;0.0578114700929216;833.12
FFCC150069;39167;MP03113;0.0116895512854425;457.84
FFCC150069;73531;MP03119;0.0406853074671852;2991.63
FFCC150069;140986;MP03139;0.038085517515504;5369.52
FFCC150069;73556;MP03111;0.0584562063391919;4299.8
FFCC150069;16875;MP03158;0.0337326218903553;569.24
FFCC150069;42042;MP03142;0.0836431762603373;3516.53
FFCC150070;600;P6028;0.1024679999999999;61.48
FFCC150070;3000;P6049;0.043656;130.97
FFCC150070;3473;P6069;0.1271173662727934;441.48
FFCC150070;1631;P6154;0.3123713584038639;509.48
FFCC150070;3106;P6301;0.0355355865702268;110.37
FFCC150071;2703;MP07060;0.1891843803167404;511.37
FFCC150071;3805;MP07020;0.112048960661485;426.35
FFCC150072;2883;MP03513;0.0;0.0
FFCC150073;42300;MP02701;0.147822;6252.87
FFCC150074;974;MP019401;2.875664867273643;2800.9
FFCC150075;28800;MP03122;0.0578339999999999;1665.62
FFCC150076;6204;MP02921;0.037884;235.03
FFCC150076;16280;MP02930;0.096563463891196;1572.05
FFCC150077;657;MP04209;0.4929789649594115;323.89
FFCC150078;7878;MP02933;0.0539235461168833;424.81
FFCC150078;1251;MP029135;0.0842269557231974;105.37
FFCC150078;6240;MP02925;0.0176999999999999;110.45
FFCC150078;5420;MP02914;0.0633299168750069;343.25
FFCC150078;18398;MP02922;0.0509735530804645;937.81
FFCC150078;11229;MP02974;0.0252401156142443;283.42
FFCC150078;13170;MP02913;0.0995311378564523;1310.83
FFCC150079;3360;MP07002;0.1495261721858487;502.41
FFCC150079;1200;MP07041;0.1818;218.16
FFCC150082;255061;P6046;0.0229554896120965;5855.05
FFCC150082;9369;P2056;0.0412252963960247;386.24
FFCC150082;2400;P2064;0.03138;75.31
FFCC150082;14040;P6229;0.0121199999999999;170.16
FFCC150082;1980;P6095;0.02328;46.09
FFCC150085;197;MP019430;1.791650793493908;352.96
FFCC150085;1409;MP019423;2.271378227186494;3200.37
FFCC150085;733;MP019432;2.9252410292189164;2144.2
FFCC150089;19090;MP02927;0.0590040735250826;1126.39
FFCC150090;100244;SE91000;0.1112044982429678;11147.58
FFCC150090;29945;MP02874;0.102411477776114;3066.71
FFCC150090;21712;MP02875;0.096717188731296;2099.92
FFCC150098;1200;MP07019;0.1301999999999999;156.24
FFCC150107;2615;MP028116;0.07191232021866;188.05
FFCC150107;2599;P4043;0.0639893674688809;166.31
FFCC150107;9740;P4048;0.1917862738053725;1868.0
FFCC150107;8596;P4088;0.1059958131855206;911.14
FFCC150107;1800;P4152;0.0435599999999999;78.41
FFCC150107;600;P4168;0.064044;38.43
FFCC150107;9000;P4169;0.05841;525.69
FFCC150107;985;P4174;0.1140305137062398;112.32
FFCC150107;18911;P4176;0.1693292738725901;3202.19
FFCC150107;621;P4177;0.1066334095213047;66.22
FFCC150107;3600;P4188;0.1238367929329998;445.81
FFCC150107;2571;P4189;0.1190903361330673;306.18
FFCC150107;1200;P4190;0.09;108.0
FFCC150107;3000;P4204;0.1097494591210567;329.25
FFCC150107;8400;P4214;0.095304;800.55
FFCC150107;4948;P4216;0.1272214834558288;629.49
FFCC150107;3897;P4220;0.2056580869779792;801.45
FFCC150107;54000;P4222;0.0673413301259329;3636.43
FFCC150107;10914;P4224;0.1624955516390338;1773.48
FFCC150107;1800;P4237;0.0827584694347762;148.97
FFCC150107;5026;P4255;0.2198752720092559;1105.09
FFCC150107;9180;P4263;0.1419149258102349;1302.78
FFCC150107;3601;P4265;0.2008452492117104;723.24
FFCC150107;7096;P4267;0.1329285922944813;943.26
FFCC150107;1800;P4270;0.0871540746111869;156.88
FFCC150107;1200;P4278;0.1135900434276046;136.31
